code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
837291,汉盛海装,0.38,69892784.06,-17.4000102482,,18434611.91,-31.8314494468,,5.022508461042,7.97,0.011135788542,48.1801371528,,2026-05-22,2025-03-31
430555,英派瑞,0.06,119704503.33,,8.9511,13830501.66,,-32.4727,,,-0.057676911778,27.7368996707,,2026-05-22,2025-03-31
920126,永大股份,0.288,195892910.39,2.3965468272,-41.8694,40194900.05,12.398514777,18.6807,5.055487252078,5.87,-0.083542892663,29.4610161006,专用设备,2026-05-21,2025-03-31
874544,邦正精机,0.2,27293125.61,,,6253714.43,,,,,-1.088841617436,50.2249622703,,2026-05-21,2025-03-31
874445,科金明,-0.05,149606448.73,,-53.0524,-1291928.76,,-104.8448,,,-1.809563452911,29.5437034267,,2026-05-21,2025-03-31
874158,天元重工,0.0591,69146200.35,-36.3179354539,-66.671,10113809.07,-29.9708655091,-10.0363,,,0.152449211741,28.5223278794,,2026-05-21,2025-03-31
874025,凯达重工,0.09,109220950.88,,,15330686.95,,,,,0.02941512097,27.0617559103,,2026-05-21,2025-03-31
603435,嘉德利,0.15,181456600.0,,,61404300.0,,,,,,,电子化学品Ⅱ,2026-05-21,2025-03-31
301669,高特电子,0.03,184685516.86,,-41.9962,11901476.87,,-72.3189,,,,25.8910332943,其他电源设备Ⅱ,2026-05-21,2025-03-31
001237,惠康科技,0.72,532033428.06,,13.1719,80052767.31,,-10.1255,,7.63,,22.513739995,通用设备,2026-05-21,2025-03-31
874772,腾信精密,0.9501,193943812.67,14.0372498907,,57004957.89,23.5451418354,,14.455979370167,6.8,1.238702487667,46.9675739102,,2026-05-20,2025-03-31
874727,尚睿科技,0.6,336325760.09,,-53.4853,31704996.33,,-57.6482,,,,48.6033913775,,2026-05-20,2025-03-31
874617,双英集团,0.04,629255207.26,51.5291705033,-41.0859,4916895.78,14.0422934566,-92.8623,5.652545317271,0.76,-0.645297143603,11.0354025901,,2026-05-20,2025-03-31
874569,菊乐股份,0.7063,386355787.24,7.8144749495,-1.8182,65318124.19,32.8500868038,64.1395,12.901177027194,5.63,0.428150610467,36.3038176578,,2026-05-20,2025-03-31
873264,广规科技,0.13,145860417.63,,-56.5886,16088185.65,,-74.6793,,,-0.92998714575,45.9942772824,,2026-05-20,2025-03-31
874811,重数传媒,0.75,84946453.26,,,33839165.12,,,,,,44.3659280566,,2026-05-19,2025-03-31
874611,北方实验,-0.03,33751880.26,3.1331977549,-82.8989,-2414694.4,21.8618324367,-102.669,7.266875461467,-0.44,-0.498267966,63.4195330604,,2026-05-19,2025-03-31
874565,耀泰股份,0.75,199749121.91,25.1121461808,52.5332,46392565.69,26.4205287006,235.5747,5.557093179675,14.53,-0.179987715772,44.11210244,,2026-05-19,2025-03-31
874537,美康股份,0.315,50071552.15,,-18.315,17712289.54,,-16.0831,,,0.084889748773,78.5190546764,,2026-05-19,2025-03-31
874226,博韬合纤,0.32,194385110.81,-4.098093957,-13.7837,14740639.38,-21.7082244631,-4.4535,,,0.248685412357,14.4276427207,,2026-05-19,2025-03-31
874142,南方乳业,0.34,385985965.18,-0.973052714,-25.1739,50496271.77,51.7806523181,-27.2501,11.968990584867,2.85,0.318080796067,29.1234376819,,2026-05-19,2025-03-31
874111,兢强科技,0.39,387049830.79,11.2785079989,-6.6661,23527152.1,32.37,25.24,10.384793994154,3.86,0.626171034823,10.3754341703,,2026-05-19,2025-03-31
875017,泽天春来,0.08,84508460.74,,,7353083.3,,,,,,42.6218496522,,2026-05-18,2025-03-31
874978,中源技术,1.91,138804368.36,,,56806840.5,,,,,,47.2209305114,,2026-05-18,2025-03-31
874812,铁近科技,0.28,73202878.7,,-11.6524,12183190.12,,-29.0289,,,,38.4047758084,,2026-05-18,2025-03-31
874785,芬尼股份,0.01,251598665.46,,-38.1933,887515.92,,-98.4515,,,,33.0138199255,,2026-05-18,2025-03-31
874668,江锅股份,0.2,157573286.95,-26.3984330283,-18.2354,19041599.91,-32.4001242557,23.5613,4.885167504695,4.13,-0.436919354886,21.2846716593,,2026-05-18,2025-03-31
874378,华汇智能,0.4,136458559.32,-7.0650940132,25.4994,20436698.94,-18.62469883,99.431,4.117691246246,10.27,-0.438921730484,34.0070279074,,2026-05-18,2025-03-31
