seq,code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
8109,831402,帝联科技,0.02,302346472.54,59.5173805454,,2884665.48,126.63,,1.500293322718,1.65,0.055457010021,4.0506393334,,2025-08-22,20250630
8110,831401,信立方,-0.07,31596849.12,-12.5077861298,,-2552362.7,-269.42,,2.353929269158,-2.93,-0.098429216897,32.8648042106,,2025-08-22,20250630
8111,831395,智通建设,0.14,193283135.55,1.7202456087,,13481497.29,30.39,,1.917727868704,7.86,-0.361148920232,23.9887344377,,2025-08-22,20250630
8112,831391,三达奥克,0.18,89149303.04,46.645105302,,11250861.69,-27.75,,4.104150495054,4.22,0.200653139438,31.8617033576,,2025-08-22,20250630
8113,831361,胜龙股份,-0.02,5100298.29,-40.5452933214,,-248381.61,-698.88,,1.214303869286,-1.52,0.02110935,34.06497309,,2025-08-22,20250630
8114,831358,新华环保,-0.26,40849943.87,-52.3046105932,,-19431158.17,-2822.68,,0.8590477068,-26.21,0.0159262652,17.0289875848,,2025-08-22,20250630
8115,831343,益通建设,0.008,224079071.29,10.7148216549,,1314798.59,82.12,,2.281392769439,0.36,0.056320211531,17.9132558069,,2025-08-22,20250630
8116,831337,雷力生物,0.04,77287829.05,11.4625292508,,4228877.14,55.48,,1.3393066683,3.21,0.0461657087,40.0976928204,,2025-08-22,20250630
8117,831325,新迈奇,0.04,251185533.63,-5.181377984,,2743257.14,141.73,,6.009307479979,0.6,0.208170567733,5.9850902529,,2025-08-22,20250630
8118,831309,雷迪特,0.0,168164993.19,2.9864327894,,130609.0,103.51,,2.3793472635,0.14,0.7616070875,9.3318189549,,2025-08-22,20250630
8119,831287,启奥科技,-0.17,58108035.39,4.4854157696,,-14600959.65,57.07,,3.239689912241,-4.89,-0.143366782784,55.2588660492,,2025-08-22,20250630
8120,831273,ST金视和,-0.18,131858.41,-74.3528115763,,-957111.48,-14.81,,-0.516971996124,,-0.003362370801,45.0000041711,,2025-08-22,20250630
8121,831254,平方科技,0.04,34799125.27,51.1486845174,,1427887.3,395.49,,2.370698611389,1.69,0.053435968056,49.1191981907,,2025-08-22,20250630
8122,831193,新健康成,-0.14,25907831.91,-47.1371210682,,-8103456.59,-1805.19,,4.192673229506,-3.02,0.131678824044,42.3124874288,,2025-08-22,20250630
8123,831186,金鸿药业,0.02,176233458.08,-9.503601855,,1378554.7,225.91,,2.814432000305,0.75,0.255735539787,46.2387820042,,2025-08-22,20250630
8124,831151,全胜物流,0.43,68908168.59,17.2309011737,,20523459.8,19.37,,4.042781816688,10.7,0.498551215839,55.8107796172,,2025-08-22,20250630
8125,831133,科润智能,-0.06,966417.98,-88.2219409716,,-4898292.21,60.98,,0.242511251628,-21.02,0.078664262674,32.7790693629,,2025-08-22,20250630
8126,831132,临风股份,0.005,33937430.92,11.7686454761,,415001.66,-62.57,,0.910216708302,0.55,0.003252673387,23.0170849361,,2025-08-22,20250630
8127,831101,奥维云网,0.05,42362495.77,-7.9466972399,,1981176.6,-79.81,,3.046264285344,1.7,0.140726224924,63.6764347088,,2025-08-22,20250630
8128,831078,易通鼎盛,-0.01,0.0,,,-658021.02,85.35,,0.281346276634,-3.07,3.175695e-06,,,2025-08-22,20250630
8129,831057,多普泰,-0.43,112688909.5,-23.0467512723,,-41293439.92,-107.13,,4.074581705787,-6.93,0.114268325538,80.6969420269,,2025-08-22,20250630
8130,831026,熙浪股份,0.0,7964187.76,-8.8082411224,,-129459.62,53.96,,0.899545652542,-0.27,0.007817262712,13.7622252643,,2025-08-22,20250630
8131,831025,万兴隆,-0.15,267952333.15,-46.9023395563,,-24230021.21,18.34,,0.130707361931,-88.55,-0.0312121836,1.2267855187,,2025-08-22,20250630
8132,831002,飞鱼星,-0.03,14333802.98,-51.3308404358,,-838023.52,80.79,,2.348346736667,-1.18,0.001341239333,14.5441104703,,2025-08-22,20250630
8133,830969,智通人才,0.05,398849042.97,3.408615836,,4558551.85,0.21,,1.997915414642,2.6,-0.345207340492,8.3725706727,,2025-08-22,20250630
8134,830917,网波股份,-0.069,11476518.26,-21.2357352741,,-3016887.1,-19.17,,0.432888501395,-14.69,-0.114892925243,35.7644462111,,2025-08-22,20250630
8135,830911,标榜新材,-0.04,98001461.08,-23.1708604037,,-2830374.05,25.14,,2.542472340833,-1.63,-0.073880960369,13.116856737,,2025-08-22,20250630
8136,830870,松宝智能,0.36,52807665.66,33.6609994286,,14718758.33,131.54,,5.913013998049,6.14,-0.128822150488,34.5423249106,,2025-08-22,20250630
8137,830868,建策科技,-0.27,24534088.29,45.943468597,,-4443625.97,6.54,,1.069811034014,-22.76,-0.001064168831,10.5828501932,,2025-08-22,20250630
8138,830857,金冠科技,0.0,40586033.08,-3.8770643858,,131927.22,-92.07,,1.935393565641,0.17,-0.091837955128,24.3595805742,,2025-08-22,20250630
8139,830827,世优电气,0.01,55284610.38,354.7334543984,,615305.03,110.53,,1.544594110486,0.61,-0.248589046505,19.0111462625,,2025-08-22,20250630
8140,830784,威尔凯,0.0427,146029.83,-69.1630654478,,667357.09,1372.11,,0.906726227767,4.82,-2.482406e-06,,,2025-08-22,20250630
8141,830772,远航科技,0.05,52057907.7,-22.3120375287,,2174696.68,-19.89,,3.139957116923,1.55,0.37317812497,24.3062055104,,2025-08-22,20250630
8142,688793,倍轻松,-0.43,384937142.24,-36.2185316784,-4.6146,-36114748.22,-238.19,-1770.749,3.51198892532,-10.14,-0.242869919454,62.6298115264,小家电,2025-08-22,20250630
8143,688766,普冉股份,0.36,906700789.91,1.1918927879,23.1551,40733416.3,-70.05,20.5882,15.132628842288,1.82,-0.283887142254,31.0251878117,半导体,2025-08-22,20250630
8144,688720,艾森股份,0.19,279892924.0,50.6442300014,21.8309,16781975.77,22.14,21.8738,11.258011767148,1.71,0.259276624892,26.5302378848,半导体,2025-08-22,20250630
8145,688683,莱尔科技,0.13,384308029.15,69.3693069826,32.5706,19932472.02,13.51,-12.9505,6.526740061146,1.97,0.005933887866,18.8240287641,电子化学品Ⅱ,2025-08-22,20250630
8146,688670,金迪克,-0.32,3524238.84,7.1793585864,-98.2556,-39653098.13,2.9705837212,-25.5407,10.048098211607,-3.15,-0.693897025325,94.7692452649,生物制品,2025-08-22,20250630
8147,688628,优利德,0.89,617419468.97,9.5236418249,-1.5028,98009124.96,-5.14,-22.1462,10.95122457798,7.61,0.653193044227,42.5904980464,通用设备,2025-08-22,20250630
8148,688619,罗普特,-0.27,71216300.58,81.3812468348,147.5268,-47374637.19,4.120814074,7.5834,4.557997494764,-5.46,0.039595493141,25.6071082203,计算机设备,2025-08-22,20250630
8149,688617,惠泰医疗,3.02,1213804906.53,21.2641217771,15.1081,425160981.21,24.11,32.136,19.81626953472,15.55,3.15322802125,73.5082519975,医疗器械,2025-08-22,20250630
8150,688550,瑞联新材,0.96,806228921.59,16.2657084484,34.3882,166075198.13,74.22,163.9478,17.941372789176,5.35,0.784484797823,47.0134979669,电子化学品Ⅱ,2025-08-22,20250630
8151,688517,金冠电气,0.31,340528201.75,7.7497288286,44.1385,42336982.55,-17.16,21.739,5.736014429764,5.14,0.306452735997,29.2717367454,电网设备,2025-08-22,20250630
8152,688489,三未信安,-0.2615,195046662.19,15.1875314865,97.6417,-29385812.9,-314.35,113.6002,15.870126909936,-1.6,-0.414977991517,72.2761371803,计算机设备,2025-08-22,20250630
8153,688472,阿特斯,0.2,21052090634.89,-4.125708378,45.2029,730999930.34,-41.01,1346.8202,6.320204034181,3.16,1.025391043223,12.5107583164,光伏设备,2025-08-22,20250630
8154,688393,安必平,-0.13,159397066.02,-30.1095911744,19.7263,-12498511.13,-176.38,87.0395,13.159903696894,-1.0,0.203196059892,63.1153854848,医疗器械,2025-08-22,20250630
8155,688370,丛麟科技,0.04,256441236.96,-11.0760869342,5.5269,5683456.47,-89.23,-87.8845,19.174064366935,0.21,0.472274304163,21.7664517188,环境治理,2025-08-22,20250630
8156,688352,颀中科技,0.08,995760921.23,6.6270972665,9.9387,99191402.4,-38.78,136.8308,5.108251973507,1.64,0.196958494064,27.653046899,半导体,2025-08-22,20250630
8157,688338,赛科希德,0.46,138963438.32,-12.6177265376,2.4546,47999863.0,-23.47,7.4965,15.528569494189,2.9,0.350850638011,62.1324992774,医疗器械,2025-08-22,20250630
8158,688328,深科达,0.22,359569313.59,49.5742228277,1.2254,20604169.38,180.8674654552,-55.9702,8.843267948738,2.51,0.614962446812,30.0381642698,专用设备,2025-08-22,20250630
8159,688305,科德数控,0.4582,294549669.69,15.2384784527,25.0903,49056426.38,1.27,32.4722,13.988012195745,2.65,1.243177737841,38.671205488,通用设备,2025-08-22,20250630
8160,688281,华秦科技,0.53,516414852.25,6.440779583,13.8765,145640348.7,-32.45,32.4445,16.859452937885,3.16,0.35811206976,47.5689222608,航空装备Ⅱ,2025-08-22,20250630
8161,688225,亚信安全,-0.9214,3123877193.24,372.808479471,42.1211,-356152434.68,-85.3900697834,43.3526,4.497629036524,-18.02,-2.311562046374,36.0260874174,软件开发,2025-08-22,20250630
8162,688188,柏楚电子,2.22,1103477754.17,24.8862803399,22.5464,640116587.06,30.32,50.5756,19.812280540117,11.15,1.928258722936,78.8292060409,计算机设备,2025-08-22,20250630
8163,688175,高凌信息,-0.26,95204928.82,15.5525239396,17.6262,-33069253.96,-46.99,-61.4826,13.457795623081,-1.78,-0.58814482829,30.2730979343,军工电子Ⅱ,2025-08-22,20250630
8164,688128,中国电研,0.64,2329186348.42,12.8771905799,5.3669,258240054.62,31.28,4.3389,8.110137365834,7.7,0.647528744376,32.846031289,专用设备,2025-08-22,20250630
8165,688127,蓝特光学,0.26,576893573.57,52.5378210245,25.6257,103363847.13,110.27,26.9143,4.619409118723,5.49,0.390518608585,35.9829925814,光学光电子,2025-08-22,20250630
8166,688108,赛诺医疗,0.03,240476013.66,12.5337954638,38.4513,13841586.81,296.54,266.1517,2.148794908136,1.58,0.126068192324,63.6438957843,医疗器械,2025-08-22,20250630
8167,688080,映翰通,0.91,351431392.72,34.6901140164,35.0032,67348218.15,26.07,102.3913,14.970174905455,6.26,0.115812283328,48.8338997611,通信设备,2025-08-22,20250630
8168,688070,纵横股份,-0.41,134655636.24,61.716710472,147.2549,-36335278.67,31.4715663535,69.9117,6.621821230989,-6.58,-0.941792041334,53.23212101,航空装备Ⅱ,2025-08-22,20250630
8169,688063,派能科技,0.06,1149341740.6,33.7537614946,93.0503,13911743.04,-30.01,236.4437,37.067912099413,0.15,1.212533050221,18.4448222205,电池,2025-08-22,20250630
8170,688004,博汇科技,-0.21,51203466.34,-9.4467744586,33.8752,-16902191.37,24.0845181968,-183.4012,7.354890782514,-2.8,-0.472459894366,56.8050031942,IT服务Ⅱ,2025-08-22,20250630
8171,605376,博迁新材,0.4,518546155.02,18.3045029392,7.5753,105521549.31,93.34,20.4512,6.120932332492,6.65,0.461479675879,33.1772562837,金属新材料,2025-08-22,20250630
8172,605338,巴比食品,0.55,834649751.53,9.3067531084,25.8425,131650641.34,18.08,153.9437,9.166893663318,5.83,0.4325323233,27.0117812947,食品加工,2025-08-22,20250630
8173,605333,沪光股份,0.63,3629808411.87,6.1963163905,35.2765,276448973.45,8.4,96.9267,5.495472004704,11.69,0.424520381829,15.6738505192,汽车零部件,2025-08-22,20250630
8174,605259,绿田机械,0.81,1307146855.67,29.9652814597,4.6771,140474230.85,64.36,44.663,10.055223993391,7.95,0.898580858186,21.4000094356,专用设备,2025-08-22,20250630
8175,605258,协和电子,0.3291,450587224.98,12.1279611807,29.9878,28959200.14,-8.31,42.7173,13.387317051364,2.42,0.554129030114,18.2953777914,元件,2025-08-22,20250630
8176,605183,确成股份,0.67,1112683959.66,3.8748953214,6.1676,276111450.04,5.44,0.5005,8.420189544253,7.93,0.807892625656,35.6557511714,橡胶,2025-08-22,20250630
8177,605088,冠盛股份,0.91,2034355190.26,8.2165160197,27.704,161815851.49,2.73,-7.3256,13.673505782748,6.24,-0.497884270835,25.2769719547,汽车零部件,2025-08-22,20250630
8178,605077,华康股份,0.45,1865861711.37,37.3226195403,28.5062,133705194.39,-3.38,-35.0083,10.01145491097,4.13,0.274423217131,17.8017516135,化学制品,2025-08-22,20250630
8179,605060,联德股份,0.46,586536973.13,1.5297270676,13.2597,109118425.67,11.66,36.3891,10.1185775946,4.58,0.5164185438,36.8407511306,通用设备,2025-08-22,20250630
8180,605011,杭州热电,0.28,1515081598.34,-9.6900340869,35.8074,110274854.17,-5.52,99.2682,5.943238554636,4.64,0.62049181977,12.2244661207,电力,2025-08-22,20250630
8181,605005,合兴股份,0.27,867779612.9,5.1349212527,15.1765,106804890.1,-16.98,5.3926,4.978753485436,5.33,0.232145594863,31.6707503673,汽车零部件,2025-08-22,20250630
8182,603966,法兰泰克,0.34,1182146175.24,46.6345681309,89.8389,122112241.72,41.05,155.0368,4.940234156904,7.26,0.647447918305,24.0611276175,专用设备,2025-08-22,20250630
8183,603900,莱绅通灵,0.18,870030630.13,36.9961252888,34.2968,60609437.03,263.5213246819,13.8852,5.747694684778,3.12,0.107538951578,36.0448520293,饰品,2025-08-22,20250630
8184,603897,长城科技,0.67,6282481145.58,-0.5616681757,3.2394,137292087.3,18.86,49.945,11.582721681723,5.55,3.604283553675,3.9893044977,电网设备,2025-08-22,20250630
8185,603877,太平鸟,0.16,2898365170.12,-7.8589363742,-26.2345,77711628.59,-54.61,-137.2693,9.183269906955,1.72,-0.555606099585,59.8095044807,服装家纺,2025-08-22,20250630
8186,603815,交建股份,0.18,1962402647.94,9.0086574665,48.7416,112545582.99,48.66,140.7308,3.865400462546,4.69,-0.27172406747,12.6557239826,基础建设,2025-08-22,20250630
8187,603779,威龙股份,-0.01,187045280.14,-15.2707249683,-15.6374,-2401755.22,-125.418103559,-227.5585,1.679332195944,-0.43,-0.0171450964,51.453837027,非白酒,2025-08-22,20250630
8188,603699,纽威股份,0.83,3404288234.56,19.9553091724,18.799,636597878.46,30.44,42.3344,5.359450511667,13.66,1.187597358102,35.7634867345,通用设备,2025-08-22,20250630
8189,603663,三祥新材,0.11,562058947.75,-7.3463037625,43.5089,44907871.92,-28.45,132.4436,3.216009840403,3.39,0.010591788207,23.0993580281,化学原料,2025-08-22,20250630
8190,603658,安图生物,1.02,2060307179.95,-6.6511020939,6.8719,571001185.83,-7.83,11.5758,14.801714474739,6.51,0.717826647217,64.4308193952,医疗器械,2025-08-22,20250630
8191,603656,泰禾智能,0.06,249206078.92,10.9172699425,38.0045,10577041.07,61.24,306.1398,7.082147234363,0.82,0.092697294475,43.6298179327,专用设备,2025-08-22,20250630
8192,603637,镇海股份,0.11,170601224.15,-14.761176274,118.0884,25956102.98,-30.42,237.947,4.212921942759,2.51,-0.028392322517,26.4882422533,专业工程,2025-08-22,20250630
8193,603586,金麒麟,0.55,964374020.37,24.3384372564,-14.6177,107696721.46,226.14,-56.5276,11.693357159944,4.64,0.523223865482,21.945261888,汽车零部件,2025-08-22,20250630
8194,603391,力聚热能,0.58,404285764.51,-11.5968534473,-12.0677,52550251.34,-32.66,-43.6911,22.887679084725,2.47,0.45414862978,35.8087988568,专用设备,2025-08-22,20250630
8195,603386,骏亚科技,0.12,1264142475.54,13.5421253471,13.6633,38130648.85,333.318725737,52.5424,4.227287682562,2.8,0.607463705145,18.5412416389,元件,2025-08-22,20250630
8196,603385,惠达卫浴,0.0472,1424819532.18,-9.9362388319,14.9931,17971775.94,-70.21,-33.8131,9.86818442224,0.47,0.023938024657,24.911299866,家居用品,2025-08-22,20250630
8197,603298,杭叉集团,0.86,9301847913.42,8.7417775547,6.4178,1121218085.37,11.38,57.0289,8.281571164765,10.47,0.267897895196,21.9561479291,工程机械,2025-08-22,20250630
8198,603187,海容冷链,0.58,1790645113.76,12.864181572,-3.0192,220872745.32,10.38,12.1512,10.771269904854,5.2,0.572076723008,26.6576757059,通用设备,2025-08-22,20250630
8199,603186,华正新材,0.3,2095079347.25,7.8764329491,3.4105,42669003.72,327.86,31.8899,10.19229682969,2.89,1.116634075859,12.9382235038,元件,2025-08-22,20250630
8200,603160,汇顶科技,0.94,2251375839.27,-0.2048543839,11.516,430611804.84,35.74,20.4328,19.519587080384,4.85,0.945977939035,43.2840419393,半导体,2025-08-22,20250630
8201,603159,上海亚虹,-0.01,202611561.71,-13.0481192662,3.5833,-1805912.84,-118.64,-589.5541,3.598405931929,-0.35,0.223742321643,16.8098483732,专用设备,2025-08-22,20250630
8202,603112,华翔股份,0.59,1976278570.16,2.3797199528,2.5932,290350350.87,25.66,18.3445,7.817662087591,8.13,-0.326545231272,23.3221212328,家电零部件Ⅱ,2025-08-22,20250630
8203,603100,川仪股份,0.63,3281127462.73,-12.3717888587,26.6115,324557830.62,-10.46,85.8043,8.798625050995,7.23,0.490130879259,33.8714533764,通用设备,2025-08-22,20250630
8204,603080,新疆火炬,0.72,782571047.81,9.9368304641,-32.5105,102547017.76,25.52,25.4543,10.335594316184,6.67,0.669430120989,24.021389504,燃气Ⅱ,2025-08-22,20250630
8205,603062,麦加芯彩,1.04,887754147.04,17.0915253038,9.2486,110087582.37,48.83,19.5747,19.053355246944,5.16,1.667668484815,23.5010559822,化学制品,2025-08-22,20250630
8206,603029,天鹅股份,0.15,321093404.7,23.4703906679,62.3977,18096326.43,20.41,45.7715,7.371775989847,2.03,-1.328882620362,28.4651886903,专用设备,2025-08-22,20250630
8207,603028,赛福天,0.01,1060700227.91,62.4145010009,103.7259,3082869.57,124.67,87.8871,1.789727591625,0.6,0.631767238712,4.6085431825,通用设备,2025-08-22,20250630
8208,601956,东贝集团,0.1102,3187099854.83,4.0454256681,12.4375,68215235.44,-31.6,-49.2416,4.042546276441,2.69,0.220892042556,10.0040713,家电零部件Ⅱ,2025-08-22,20250630
8209,601929,吉视传媒,-0.0665,997162843.58,8.6995169389,-0.1534,-232218671.47,-18.82,-25.511,1.466864453393,-4.42,-0.005658884041,9.7635538475,电视广播Ⅱ,2025-08-22,20250630
8210,601921,浙版传媒,0.3042,5093234252.91,-2.6644341146,-7.9642,676061297.92,33.5,219.0015,6.167016833586,4.82,0.230696971592,28.1727529724,出版,2025-08-22,20250630
8211,601579,会稽山,0.2,816806367.97,11.0319506965,-30.2888,93877124.81,3.41,-99.8572,7.541085835874,2.5,-0.018445735658,55.4502903357,非白酒,2025-08-22,20250630
8212,601567,三星电气,0.87,7972213807.13,13.9300189289,19.5722,1229732476.5,6.93,51.3207,8.620619989551,10.14,-0.041995748395,28.972204992,电网设备,2025-08-22,20250630
8213,601311,骆驼股份,0.45,7995179312.8,6.2241659097,-6.7162,531672497.5,69.46,24.6376,8.323356890177,5.44,0.104249069339,15.4102129645,电池,2025-08-22,20250630
8214,600989,宝丰能源,0.78,22819543339.15,35.0497519045,11.866,5717625875.88,73.02,34.6446,6.096244110518,12.74,1.089515437191,36.7368428753,化学原料,2025-08-22,20250630
8215,600980,北矿科技,0.287,552426550.84,15.5061608296,35.4451,54311859.77,10.59,61.6417,7.538546415488,3.85,0.030884813168,24.730106725,专用设备,2025-08-22,20250630
8216,600971,恒源煤电,-0.1077,2377272141.36,-38.9399812681,1.6529,-129212541.2,-117.04,-675.362,9.932830403439,-1.09,-0.190943023812,19.0519662352,煤炭开采,2025-08-22,20250630
8217,600969,郴电国际,0.07,1956664783.51,1.2597275632,-4.4962,25915649.71,29.55,38.9135,9.753661825558,0.72,1.256106808389,8.1811939566,电力,2025-08-22,20250630
8218,600925,苏能股份,0.01,5573495492.31,-17.1544585236,-23.0922,93190624.0,-90.13,-153.791,2.219714292169,0.58,0.120456216686,23.6002857181,煤炭开采,2025-08-22,20250630
8219,600889,*ST京化,-0.24,126428907.9,-55.4248723411,-27.1214,-88931710.17,-27.0899256734,32.9508,0.915712204072,-23.43,-0.282099161528,-25.8403992668,通用设备,2025-08-22,20250630
8220,600882,妙可蓝多,0.265,2567164378.7,7.9781602815,8.1486,132970122.05,86.27,-38.622,8.90704777816,2.97,0.460669283584,30.8067736426,饮料乳品,2025-08-22,20250630
8221,600858,银座股份,0.2002,2972079310.8,-0.8705580784,-14.204,104142575.56,-8.33,-55.9572,5.26722475902,3.8668,0.654829130871,38.8685861771,一般零售,2025-08-22,20250630
8222,600798,宁波海运,-0.0325,1156897789.59,11.3280644439,94.8629,-39233583.71,-113.4345822413,115.5382,3.230754967368,-1.0,0.258901862203,4.1965730661,航运港口,2025-08-22,20250630
8223,600797,浙大网新,-0.01,1564615958.67,6.6762417916,75.4249,-15069379.18,53.0734676411,150.5719,3.248661177309,-0.46,-0.067456795031,17.6057169431,IT服务Ⅱ,2025-08-22,20250630
8224,600792,云煤能源,-0.15,2567584932.54,-28.1400895233,0.505,-163450731.88,29.775586515,21.5358,2.576289223105,-5.56,0.295839526486,-0.9280823453,焦炭Ⅱ,2025-08-22,20250630
8225,600785,新华百货,0.38,3254425478.45,-0.9879404692,-24.5345,86008122.91,-2.52,-92.4969,10.097820757122,3.75,2.800735924824,24.7204519878,一般零售,2025-08-22,20250630
8226,600769,祥龙电业,0.0382,39827906.99,0.120640777,20.7784,14313649.85,83.32,115.4599,0.312760745453,13.0,0.095104942327,31.5339976142,环境治理,2025-08-22,20250630
8227,600750,华润江中,0.82,2141118142.51,-5.7860658916,-19.1775,522337503.28,5.8,-16.6685,6.214262179362,12.89,1.026443714115,66.5990394425,中药Ⅱ,2025-08-22,20250630
