code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
000978,桂林旅游,-0.003,195895723.28,389.7487054982,28.4069,-1341174.85,100.56,206.0368,2.751770970735,0.06,0.064043468566,30.0112098445,旅游及景区,2025-04-12,2023-06-30
900921,金煤B股,-0.0857,498911846.49,-5.6473339226,13.652,-87145133.83,-1374.2785510694,-13.5221,0.832041611462,-2.4485,-0.003713713025,-3.8736275568,化学原料,2025-04-11,2023-06-30
600844,金煤科技,-0.0857,498911846.49,-5.6473339226,13.652,-87145133.83,-1374.2785510694,-13.5221,0.832041611462,-2.4485,-0.003713713025,-3.8736275568,化学原料,2025-04-11,2023-06-30
400147,当代3,-0.1,14953323.14,-61.9960080461,,-76837666.66,-64.99,,-0.304049053098,,0.023067933874,17.7579318332,,2025-04-11,2023-06-30
002612,朗姿股份,0.3391,2531716988.59,32.9740041839,2.9958,150029576.83,827.76,16.2153,6.792826288692,4.59,1.014072514488,58.9888831236,服装家纺,2025-04-03,2023-06-30
834495,华欧股份,0.02,41593311.52,29.276726973,,846930.5,-26.11,,1.822323374929,0.94,0.79189327557,18.4075478249,,2025-03-19,2023-06-30
834686,华夏科技,-0.02,12284423.6,166.2858283448,,-1157803.94,42.32,,-0.053012487667,,0.010784518667,62.7046028436,,2025-03-06,2023-06-30
300437,清水源,-0.0342,560055919.7,-45.0887277666,8.3353,-8861085.09,-108.29,-321.3568,6.159469635075,-0.56,-0.007129460125,11.7918861094,环境治理,2025-02-28,2023-06-30
874111,兢强科技,0.33,580464650.79,-3.107567946,,19791761.32,-56.65,,9.078681046013,3.71,-0.797269026639,9.0763308943,,2025-02-20,2023-06-30
920427,华维设计,0.18,54457480.06,-3.1817853166,-20.4827,18066541.42,12.84,-61.6804,3.304829316747,4.99,-0.018318355885,48.2106643588,工程咨询服务Ⅱ,2025-02-18,2023-06-30
002512,ST达华,0.0148,1149668081.01,42.8448461332,-30.4761,16266045.64,112.04,-49.7326,0.660834474939,1.35,-0.270822456627,13.744750892,计算机设备,2025-01-27,2023-06-30
000906,浙商中拓,0.62,97869527317.01,7.8820327925,26.1684,458306077.32,-1.83,-27.1371,6.342929453995,9.71,-0.056417906632,1.6336918376,物流,2025-01-24,2023-06-30
400134,金刚5,-0.1936,229861525.9,-51.1284837839,,-233331112.22,3.9,,-4.168379486961,,-0.082008764824,31.3328504229,,2025-01-20,2023-06-30
301518,长华化学,0.42,1151917626.5,-2.7491452125,14.7177,44412564.43,-5.73,24.1689,5.217672102246,8.44,0.18077097655,7.0585881273,化学制品,2025-01-20,2023-06-30
688545,兴福电子,,408307900.0,,,72850800.0,,,,,,,电子化学品Ⅱ,2025-01-17,2023-06-30
834473,傲冠股份,0.14,77779378.09,2.6179256878,,3035659.98,35.59,,3.488816938801,4.2,0.205165144797,26.0854373334,,2025-01-08,2023-06-30
873936,金龙电机,0.57,355924226.57,-8.6530180684,,19558934.31,43.81,,4.739715296862,13.22,-0.660239985282,17.277876705,,2025-01-06,2023-06-30
874415,新亚电通,0.24,148011066.08,,,24904207.95,,,,6.54,,29.6012095652,,2024-12-31,2023-06-30
873636,博达软件,-0.35,36582169.18,18.22894856,191.9845,-11606046.84,-1.7729058016,80.4955,4.068324606005,-7.91,-0.758176156203,71.0583219439,,2024-12-31,2023-06-30
831992,嘉得力,1.31,69055982.62,34.5375966868,,13092711.13,158.29,,9.867241393,14.38,1.035815251,40.580747528,,2024-12-30,2023-06-30
600165,ST宁科,-0.199,101988352.97,-78.5424218125,21.1879,-135975647.09,-1635.28,-34.065,0.719184419692,-24.224,-0.036953553134,-22.2192156164,化学制品,2024-12-28,2023-06-30
920036,觅睿科技,0.68,285667771.48,9.9855873765,,27818719.57,225.72,,4.605630937345,15.98,0.957906549504,31.1635593609,计算机设备,2024-12-27,2023-06-30
839418,控汇股份,0.26,165763773.39,45.8369995978,-13.9116,17213311.97,60.211325696,66.281,2.053626936122,12.87,-0.71743565876,28.1216933934,,2024-12-27,2023-06-30
837666,世纪优优,0.03,35066714.3,-44.6101504484,,781376.35,-174.37,,4.775453472157,0.53,0.349623564046,16.1492158391,,2024-12-27,2023-06-30
836625,宝艺股份,0.17,205878467.71,-3.5611312492,,13067698.04,-16.28,,2.566646911067,6.69,-0.744971534533,14.9763932105,,2024-12-26,2023-06-30
833755,扬德环能,0.09,150782904.47,-0.6656369168,-16.702,33422090.54,-6.2727153003,-36.141,2.336283446923,4.08,0.220717341461,40.185065106,,2024-12-25,2023-06-30
920076,国亮新材,0.62,480143050.73,,8.0806,40622614.94,,-26.7019,,6.88,,23.3768555391,装修建材,2024-12-24,2023-06-30
920005,鼎佳精密,0.41,169241499.73,-5.8425185527,-0.3011,24539474.72,-26.5987187768,95.1778,5.541191931833,7.66,-0.126590712667,34.5584321064,消费电子,2024-12-24,2023-06-30
873981,正导技术,0.19,464359715.58,7.6517862047,34.9923,18802309.76,70.5,94.2281,2.020254672165,10.37,-1.131293461443,11.6580851124,,2024-12-24,2023-06-30
920158,长江能科,0.14,117917299.18,61.2871456507,,15286404.52,5.55,,2.329739050518,4.42,0.095572707902,40.2298803567,专用设备,2024-12-23,2023-06-30
874187,荣鹏股份,0.25,195729014.64,,,14683785.04,,,,9.02,,26.6021015054,,2024-12-20,2023-06-30
870125,ST合力新,-0.13,1111546.05,-83.5570176865,,-2441868.02,-101.04,,0.166747816484,-57.38,-0.000441156044,13.0569993029,,2024-12-20,2023-06-30
874399,赤诚生物,0.19,143062007.07,,29.9907,21139174.88,,34.2612,3.886199963546,4.96,0.140788611541,28.9711012231,,2024-12-19,2023-06-30
871264,速丰木业,0.1261,83241352.45,-3.6475902462,,4642127.53,651.19,,1.349193680435,7.27,0.256292047826,9.2114776903,,2024-12-19,2023-06-30
874433,安达股份,0.12,395458817.42,,,10299429.27,,,,3.68,,12.1654351707,,2024-12-18,2023-06-30
874329,奥翔体育,-0.07,31767850.24,,,-4958660.79,,,,-2.49,,18.5656533113,,2024-12-18,2023-06-30
920187,通领科技,0.82,419590967.65,-9.7146399173,,38383826.92,6.33,,10.8770863,6.73,0.41681967094,23.4165786981,汽车零部件,2024-12-17,2023-06-30
874249,邦泽创科,0.69,516617846.62,,-3.4484,36790570.43,,-26.4186,,22.04,,36.7973002953,,2024-12-17,2023-06-30
873989,中达新材,0.41,508895001.06,11.6284293057,5.6208,40898402.99,180.165481552,52.2,2.7401689315,16.2,-0.0919334825,16.9315768912,,2024-12-17,2023-06-30
873732,佰源装备,0.12,101471495.32,-18.5990485939,43.3787,13155977.11,-27.73,-17.3778,3.537799171746,3.45,0.038562556155,32.5201161528,,2024-12-17,2023-06-30
874552,原力数字,1.5,232991285.65,,,36116351.38,,,,,,35.0411610942,,2024-12-16,2023-06-30
872967,蓉中电气,0.19,149249457.21,13.4752076019,,11348123.49,37.24,,3.241557644247,6.05,0.295454968467,20.9130247999,,2024-12-16,2023-06-30
872307,创举科技,0.11,51418263.86,24.5717096851,-18.911,8903105.32,103.28,-37.7588,1.46032130517,8.16,0.378484894676,46.852866786,,2024-12-11,2023-06-30
874402,德耐尔,0.37,202927190.23,,,18567508.36,,,,,,35.5816739581,,2024-12-10,2023-06-30
874392,祺龙海洋,0.23,113167859.47,,-54.6296,33143707.01,,-54.903,1.679420000775,14.27,0.38845115765,45.4157935484,,2024-12-10,2023-06-30
870781,亿林科技,0.95,133332262.21,-13.5425875633,,26509253.95,11.42,,7.42562686,13.69,1.764276318929,31.0471496799,,2024-12-10,2023-06-30
920218,新天力,0.31,484257245.35,,,21784697.05,,,,,,18.2858469667,包装印刷,2024-12-06,2023-06-30
874476,小小科技,0.55,259759694.46,,,24789646.07,,,,5.54,,23.0778728565,,2024-12-05,2023-06-30
