K,LB,Trail,MAX_POS,Sector,Floor,Sharpe,Ret%,CAGR%,MDD%,Calmar,Trades,Win%,NegYrs,AvgHold
1.0,21,0.2,5,3,0.8,1.0229629642801954,590.4351121752125,39.937597033500616,33.036770813615796,1.2088831943901948,305,52.459016393442624,1,21.81639344262295
2.0,14,0.28,5,1,0,1.022748276453142,859.8716996291122,48.71887876881751,53.158488717243394,0.9164835183324959,130,50.0,2,20.83076923076923
2.0,14,0.3,5,1,0,1.0220795795089397,858.2648359822615,48.67515898914261,53.1584887172434,0.9156610762215573,129,49.6124031007752,2,21.0
1.0,10,0.3,8,1,0.8,1.0219110045042565,658.164422299139,42.23364198621675,47.001430910962334,0.8985607707608414,383,51.43603133159269,2,23.843342036553526
2.0,10,0.22,3,3,0,1.0217635684818218,827.9980385513111,48.08286092303247,45.833323199968625,1.0490808339000255,94,53.191489361702125,2,20.595744680851062
2.0,10,0.22,8,1,0,1.0205402717551235,818.7095826958184,47.82058196472816,45.833323199968596,1.0433583826354735,111,52.25225225225225,2,20.54054054054054
2.0,10,0.18,5,3,0,1.0199614121410863,802.4995055966036,47.35757757522114,50.653475234252355,0.9349324475015982,106,50.0,2,19.87735849056604
2.0,10,0.22,8,3,0,1.0199142148160651,809.1825716265722,47.54928770405138,45.833323199968596,1.0374392338211242,112,50.89285714285714,2,20.544642857142858
2.0,10,0.2,5,3,0,1.019649408766417,804.4653142178315,47.414089740193546,50.23787142860344,0.9437917728575946,106,50.0,2,20.160377358490567
2.0,14,0.2,3,1,0,1.0194815287573764,848.248498855593,48.40126200958987,55.03422333154361,0.8794756985667869,117,51.28205128205128,1,20.085470085470085
2.0,14,0.35,5,1,0,1.019456166531715,851.6851605380863,48.4955052852565,53.1584887172434,0.9122814898521685,129,49.6124031007752,2,21.015503875968992
2.0,14,0.22,5,1,0,1.018922000840727,845.0380238754844,48.31296666137106,53.212502863006584,0.9079250939530287,130,50.0,2,20.584615384615386
1.0,21,0.22,5,3,0,1.0189041218068322,604.9815376571001,40.445934709853645,36.239431807275565,1.1160752995507388,305,53.11475409836065,1,22.160655737704918
1.0,21,0.22,5,3,0.8,1.0189041218068322,604.9815376571001,40.445934709853645,36.239431807275565,1.1160752995507388,305,53.11475409836065,1,22.160655737704918
2.0,10,0.22,5,3,0.8,1.0188935249568003,814.5840112972369,47.743706862158405,46.45068142384746,1.0278365224938792,99,51.515151515151516,2,20.535353535353536
2.5,10,0.18,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.18,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.2,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.2,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.22,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.22,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.25,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.25,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.28,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.28,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.3,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.3,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.35,3,1,0,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,10,0.35,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.18,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.2,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.22,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.25,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.28,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.3,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.5,14,0.35,3,1,0.8,1.018023880722865,429.6411932656956,35.315872384219496,18.955639882872553,1.8630799383422183,11,63.63636363636363,2,21.0
2.0,10,0.22,3,1,0,1.0177497374711526,824.4637737921901,47.98331954903121,45.833323199968625,1.046909021623465,93,53.76344086021505,2,20.591397849462364
2.0,10,0.25,8,1,0.8,1.0167573253737547,821.739493062407,47.946894671829355,43.382042020079695,1.1052244762852976,103,52.42718446601942,1,20.776699029126213
2.0,14,0.28,8,3,0.8,1.016541886116067,834.0219231315851,48.048553463945694,54.887317488493714,0.8754035661155848,132,49.24242424242424,1,20.833333333333332
2.0,10,0.25,8,3,0.8,1.016051562777029,812.1810618467446,47.6751787535087,43.382042020079695,1.098961149211047,104,50.96153846153846,1,20.778846153846153
2.5,10,0.18,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.18,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.18,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.18,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.2,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.2,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.2,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.2,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.22,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.22,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.22,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.22,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.25,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.25,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.25,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.25,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.28,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.28,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.28,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.28,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.3,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.3,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.3,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.3,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.35,5,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.35,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.35,8,3,0,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,10,0.35,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.18,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.18,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.2,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.2,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.22,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.22,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.25,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.25,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.28,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.28,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.3,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.3,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.35,5,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
2.5,14,0.35,8,3,0.8,1.0160146749822383,426.82266213137063,35.18494331999176,18.125762614194258,1.9411565774583455,13,53.84615384615385,2,21.0
1.0,10,0.28,8,1,0.8,1.0159649720116615,644.3516772730063,41.779550463147544,46.958055290946945,0.8897206284264978,384,51.5625,2,23.6953125
2.0,14,0.3,8,3,0.8,1.0158682039319158,832.458333045302,48.00500041885605,54.88731748849373,0.8746100668687179,131,48.854961832061065,1,21.0
2.0,14,0.28,8,1,0,1.0153247155232088,840.252598036641,48.18089641240923,53.1584887172434,0.9063631712460714,138,50.72463768115942,2,20.840579710144926
2.0,14,0.18,5,1,0.8,1.014974041799183,820.316556035156,47.66473240155891,55.40976892100849,0.8602225443226298,124,49.193548387096776,2,19.758064516129032
1.0,10,0.25,8,1,0.8,1.0146671780526133,640.1584027186555,41.64032017600987,45.80387734129962,0.9091003337061243,386,51.813471502590666,2,23.417098445595855
2.0,14,0.3,8,1,0,1.014655774752783,838.6785775511665,48.13733478663036,53.158488717243394,0.9055437042741908,137,50.36496350364964,2,21.0
1.5,21,0.25,5,3,0,1.0146515703605103,575.3557333046951,39.40120811642769,39.3332158043697,1.0017286232683378,297,52.52525252525253,1,23.47138047138047
1.5,21,0.25,5,3,0.8,1.0146515703605103,575.3557333046951,39.40120811642769,39.3332158043697,1.0017286232683378,297,52.52525252525253,1,23.47138047138047
2.0,10,0.25,3,3,0.8,1.0139091586135192,809.7206508294565,47.60485769933804,43.38204202007966,1.097340177700806,92,52.17391304347826,1,20.75
1.5,14,0.1,8,1,0.8,1.0136485140973996,483.7872242103648,35.942013683989686,32.36091646304727,1.1106611805951678,357,46.21848739495798,1,15.61064425770308
2.0,14,0.22,8,1,0,1.013503787265034,830.6202055241079,47.91336811549836,53.21250286300657,0.900415607941791,138,50.72463768115942,2,20.608695652173914
2.0,14,0.35,8,3,0.8,1.0132253882107864,826.0558512195283,47.82603195591446,54.88731748849373,0.8713494144788629,131,48.854961832061065,1,21.015267175572518
1.5,14,0.15,3,1,0,1.0131886541738928,654.6629071682813,42.15368411424423,37.75982371870087,1.1163633715103194,193,50.259067357512954,0,18.984455958549223
2.5,10,0.18,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.18,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.18,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.18,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.2,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.2,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.2,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.2,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.22,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.22,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.22,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.22,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.25,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.25,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.25,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.25,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.28,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.28,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.28,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.28,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.3,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.3,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.3,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.3,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.35,5,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.35,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.35,8,1,0,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,10,0.35,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.18,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.18,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.2,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.2,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.22,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.22,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.25,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.25,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.28,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.28,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.3,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.3,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.35,5,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.5,14,0.35,8,1,0.8,1.0127866083646564,423.98318133261125,35.05245999066244,18.731766345671208,1.87128428487807,12,58.333333333333336,2,21.0
2.0,14,0.35,8,1,0,1.0120299931902361,832.2333860396197,47.95833097012743,53.158488717243394,0.9021763433724339,137,50.36496350364964,2,21.014598540145986
2.0,14,0.22,8,3,0.8,1.0110898518332958,815.6722250114065,47.533598018405264,55.278050244970245,0.859900047265693,132,49.24242424242424,1,20.583333333333332
2.0,10,0.28,8,1,0.8,1.0109048336993243,807.97967815691,47.55500422758971,43.382042020079695,1.0961910046921843,103,52.42718446601942,1,20.78640776699029
2.0,10,0.3,8,1,0.8,1.0109048336993243,807.97967815691,47.55500422758971,43.382042020079695,1.0961910046921843,103,52.42718446601942,1,20.78640776699029
2.0,10,0.22,5,1,0.8,1.0106684862704902,802.9332152744457,47.410050465746465,46.45068142384746,1.0206534976988835,98,52.04081632653062,2,20.53061224489796
2.0,10,0.28,8,3,0.8,1.0101635978491252,798.5639361124338,47.28400804638944,43.382042020079695,1.08994426828741,104,50.96153846153846,1,20.78846153846154
2.0,10,0.3,8,3,0.8,1.0101635978491252,798.5639361124338,47.28400804638944,43.382042020079695,1.08994426828741,104,50.96153846153846,1,20.78846153846154
2.0,10,0.25,3,1,0.8,1.0099382997470812,806.2559951908636,47.50556822949159,43.38204202007966,1.095051454873962,91,52.74725274725275,1,20.747252747252748
1.0,10,0.25,8,1,0,1.009389728965632,575.2273783762658,39.39660011350477,46.74899664260017,0.8427261105664992,430,52.55813953488372,2,23.711627906976744
2.0,14,0.2,5,3,0.8,1.00894620400198,804.4640711150766,47.21485867402653,56.73030846082723,0.8322686753347869,126,48.41269841269841,1,20.182539682539684
1.5,21,0.25,8,3,0,1.008885865040191,505.01647895061035,36.760132754884786,38.82460034181616,0.9468257865179406,442,50.90497737556561,1,25.047511312217196
2.0,10,0.35,8,1,0.8,1.0082409754482755,801.7452726274039,47.37583120013396,43.382042020079695,1.092060884967234,103,52.42718446601942,1,20.805825242718445
2.0,14,0.25,5,3,0,1.00817131714742,816.4371668411752,47.51526473944318,54.88731748849373,0.8656875014779876,133,48.87218045112782,2,20.789473684210527
2.0,10,0.28,3,3,0.8,1.0080334341296842,796.1402543450521,47.213873262766846,43.38204202007966,1.0883275905019316,92,52.17391304347826,1,20.76086956521739
2.0,10,0.3,3,3,0.8,1.0080334341296842,796.1402543450521,47.213873262766846,43.38204202007966,1.0883275905019316,92,52.17391304347826,1,20.76086956521739
2.0,10,0.35,8,3,0.8,1.0074837695517802,792.3941813187083,47.10516408406073,43.382042020079695,1.0858217338468708,104,50.96153846153846,1,20.807692307692307
2.0,14,0.2,3,3,0,1.0071121824697036,814.5546581816845,47.462043444819834,56.73030846082724,0.836625866005872,119,50.42016806722689,1,20.058823529411764
1.5,21,0.22,5,3,0,1.0069250965683436,545.9631636810077,38.32659803406682,35.24046623497396,1.0875735235315946,298,52.68456375838926,1,23.026845637583893
1.5,21,0.22,5,3,0.8,1.0069250965683436,545.9631636810077,38.32659803406682,35.24046623497396,1.0875735235315946,298,52.68456375838926,1,23.026845637583893
1.0,21,0.18,8,3,0,1.0068978769658077,472.4699514867233,35.451268806243384,39.37421900103503,0.9003675426631694,463,50.53995680345572,2,22.712742980561554
1.0,21,0.18,8,3,0.8,1.0068978769658077,472.4699514867233,35.451268806243384,39.37421900103503,0.9003675426631694,463,50.53995680345572,2,22.712742980561554
1.0,21,0.2,8,3,0,1.0067835511778487,482.58134130228274,35.86434225462434,39.541018012733765,0.9070161583365053,458,50.87336244541485,2,23.425764192139738
1.0,21,0.2,8,3,0.8,1.0067835511778487,482.58134130228274,35.86434225462434,39.541018012733765,0.9070161583365053,458,50.87336244541485,2,23.425764192139738
1.5,14,0.1,5,1,0.8,1.0066299780880064,490.85364257780856,36.226964511290774,31.840117093045105,1.1377773644935463,281,46.263345195729535,1,15.508896797153024
2.0,10,0.35,3,3,0.8,1.0053590395645633,789.9871411297405,47.03511446367323,43.38204202007966,1.084207019160203,92,52.17391304347826,1,20.782608695652176
2.0,14,0.2,5,1,0.8,1.0053434858586658,800.519508113204,47.101907706673664,55.03422333154363,0.8558657659783226,124,49.193548387096776,2,20.088709677419356
1.5,21,0.2,8,3,0.8,1.0049969781137518,476.39664358128374,35.61239358846364,35.222939800615634,1.0110568223451126,439,50.56947608200456,1,23.938496583143507
1.0,21,0.35,8,1,0,1.0047127122099253,526.3933956360831,37.58849384451399,44.48509338114549,0.8449683025830279,453,50.993377483443716,2,25.08167770419426
1.0,21,0.35,8,1,0.8,1.0047127122099253,526.3933956360831,37.58849384451399,44.48509338114549,0.8449683025830279,453,50.993377483443716,2,25.08167770419426
2.0,10,0.28,3,1,0.8,1.0040896315662373,792.7273194156802,47.114846796713294,43.38204202007966,1.0860449301788486,91,52.74725274725275,1,20.75824175824176
2.0,10,0.3,3,1,0.8,1.0040896315662373,792.7273194156802,47.114846796713294,43.38204202007966,1.0860449301788486,91,52.74725274725275,1,20.75824175824176
1.5,21,0.22,8,3,0.8,1.0033038198741544,489.8618207674966,36.15811432920364,36.402576562701114,0.9932844799302488,436,50.68807339449541,1,24.53440366972477
2.0,14,0.18,8,3,0.8,1.0022792967423586,783.2604571137658,46.60285273018927,56.37033024298995,0.8267266224856765,132,48.484848484848484,2,19.689393939393938
2.0,10,0.35,3,1,0.8,1.0014272750788347,786.5976402274812,46.936208243434564,43.38204202007966,1.0819271306249216,91,52.74725274725275,1,20.78021978021978
2.0,10,0.18,5,1,0,1.0012803069796141,767.4041013147572,46.33119882960324,50.653475234252355,0.914669696705699,105,50.476190476190474,2,19.714285714285715
2.0,10,0.2,5,1,0,0.9997730885861598,766.553583238538,46.305903579463845,50.23787142860344,0.9217329927139212,105,50.476190476190474,2,20.00952380952381
2.0,14,0.28,5,3,0,0.9992170972463926,795.331813402364,46.91335001569323,54.887317488493714,0.8547211298043105,133,48.87218045112782,2,20.834586466165412
2.0,14,0.3,5,3,0,0.9985459397792783,793.8329921084529,46.87016101812165,54.88731748849373,0.8539342631919887,132,48.484848484848484,2,21.0
2.0,10,0.18,3,3,0,0.9970984466503501,761.7609219333383,46.162981536528,50.653475234252376,0.9113487539214712,94,52.12765957446809,2,20.01063829787234
2.0,14,0.18,8,1,0.8,0.9970697789492755,777.45244048887,46.4331024957422,55.40976892100847,0.8379948770754971,130,49.23076923076923,2,19.7
2.0,14,0.18,5,1,0,0.9966857160454139,782.5981396465744,46.54450992818613,55.40976892100849,0.8400054870205185,130,49.23076923076923,2,19.815384615384616
2.0,10,0.18,5,3,0.8,0.9963230468029303,753.7945911554802,45.96255846682513,51.215896351509414,0.8974275906716712,99,50.505050505050505,2,19.92929292929293
2.0,14,0.35,5,3,0,0.9959088859621281,787.695721107226,46.6926884087318,54.88731748849373,0.8507008639750011,132,48.484848484848484,2,21.015151515151516
2.0,10,0.22,8,1,0.8,0.9942349592081112,765.7961210601736,46.32230199193113,46.45068142384746,0.9972362206972829,103,52.42718446601942,2,20.553398058252426
2.0,10,0.18,3,1,0,0.9937189274798575,759.8070348936894,46.10452669297891,50.653475234252376,0.9101947394480562,93,52.68817204301075,2,20.0
