date,equity,positions,cash
20230531,26359989.08,5,14474263.89
20230601,26311089.72,5,14475699.83
20230602,26234518.72,5,14477135.91
20230605,26299321.04,5,14478572.13
20230606,26018140.26,5,14480008.50
20230607,26026866.13,5,14481445.01
20230608,25816325.73,5,14482881.66
20230609,26151712.88,5,16184107.59
20230612,26439068.15,5,16185713.16
20230613,26755254.06,5,16187318.88
20230614,27405050.68,5,16188924.77
20230615,27193695.04,5,16190530.81
20230616,27671019.85,5,16192137.02
20230619,28595211.38,5,16193743.38
20230620,28684740.48,5,16195349.90
20230621,28004840.03,5,16196956.58
20230626,27514918.52,5,16198563.42
20230627,27382528.93,5,16200170.42
20230628,27003188.53,5,16201777.58
20230629,27100880.00,4,18300389.20
20230630,27293711.25,4,18302204.71
20230703,27141780.76,4,18304020.41
20230704,27121834.43,4,18305836.28
20230705,27041934.62,4,18307652.34
20230706,27064690.96,4,18309468.57
20230707,26873037.02,4,18311284.99
20230710,26817654.38,4,18313101.58
20230711,27004911.74,4,18314918.36
20230712,26432079.62,5,16464474.34
20230713,26976679.88,5,16466107.72
20230714,27201298.63,5,16467741.26
20230717,27005709.07,5,16469374.97
20230718,26845142.74,5,16471008.83
20230719,26870618.64,5,16472642.86
20230720,26685389.73,5,16474277.05
20230721,26437280.31,5,16475911.41
20230724,26449473.33,5,16477545.92
20230725,26679253.45,5,16479180.60
20230726,26635632.07,5,16480815.44
20230727,26473266.24,4,18474317.97
20230728,26527257.11,4,18476150.74
20230731,26635508.28,4,18477983.70
20230801,26675539.18,4,18479816.83
20230802,26691809.19,4,18481650.14
20230803,26656139.68,4,18483483.64
20230804,26600107.47,4,18485317.32
20230807,26671928.72,4,18487151.18
20230808,26694809.80,4,18488985.22
20230809,26667911.62,4,18490819.45
20230810,26643317.90,5,16675712.62
20230811,26431653.99,5,16677366.96
20230828,26241561.75,5,16679021.46
20230829,26345119.03,5,16680676.12
20230830,26349806.50,5,16682330.95
20230831,26208667.15,5,16683985.94
20230901,26210226.21,5,16685641.10
20230904,26441624.63,5,16687296.42
20230905,26429906.81,5,16688951.91
20230906,26221873.54,5,16690607.56
20230907,26069509.86,5,16692263.37
20230908,26031631.91,5,16693919.35
20230911,26298061.17,5,16695575.49
20230912,26300833.64,5,16697231.80
20230913,26213632.70,5,16698888.27
20230914,26241592.11,5,16700544.91
20230915,26307895.00,5,16702201.71
20230918,26415470.84,5,16703858.67
20230919,26352376.90,5,16705515.80
20230920,26258236.00,5,16707173.09
20230921,26142224.63,5,16708830.55
20230922,26252999.45,3,20272436.28
20230925,26155240.48,3,20274447.43
20230926,26106699.86,3,20276458.78
20230927,26111322.41,3,20278470.34
20230928,26284361.10,3,20280482.09
20231009,26356497.85,3,20282494.04
20231010,26479156.26,3,20284506.20
20231011,26518432.30,3,20286518.55
20231012,26600476.37,3,20288531.10
20231013,26529542.26,3,20290543.85
20231016,26360916.95,3,20292556.80
20231017,26272257.90,3,20294569.95
20231018,26110544.55,3,20296583.30
20231019,26066456.61,3,20298596.85
20231020,25861994.36,3,20300610.60
20231023,25664828.93,2,21833780.26
20231024,25834466.11,2,21835946.31
20231025,25920703.13,2,21838112.57
20231026,25926068.73,2,21840279.05
20231027,26086703.38,2,21842445.75
20231030,26174009.84,2,21844612.65
20231031,26096536.59,5,16128931.31
20231101,26155866.31,5,16130531.40
20231102,25899876.62,5,16132131.65
20231103,26316609.30,5,16133732.06
20231106,26570642.09,5,16135332.63
20231107,26663969.22,5,16136933.36
20231108,26721472.16,5,16138534.24
20231109,26851727.94,5,16140135.29
20231110,26665606.37,5,16141736.49
20231113,26696802.44,5,16143337.85
20231114,26840610.73,5,16144939.38
20231115,26811593.94,5,16146541.06
20231116,26746188.17,5,16148142.90
20231117,26967570.65,5,16149744.89
20231120,27143793.17,5,16151347.05
20231121,26825883.31,5,16152949.37
20231122,26697651.27,5,16154551.84
20231123,26977129.86,5,16156154.48
20231124,26769734.23,5,16157757.27
20231127,26798247.81,5,16159360.22
20231128,26925810.12,5,16160963.33
20231129,26906308.11,5,16514067.75
20231130,26805563.31,5,16515706.05
20231201,27099992.38,5,16517344.51
20231204,27106386.61,5,16518983.14
20231205,26559135.84,5,16520621.93
20231206,26511890.31,5,16522260.88
20231207,26525683.37,5,16523899.99
20231208,26954381.04,5,16525539.27
20231211,26973956.27,5,16527178.70
20231212,27028598.87,5,16528818.31
20231213,26747961.26,5,16530458.07
20231214,26744965.98,5,16532098.00
20231215,26470779.17,5,16533738.09
20231218,26432910.09,5,16535378.34
20231219,26544994.54,5,16537018.75
20231220,26219615.21,5,16538659.33
20231221,26557685.23,5,16540300.07
20231222,26465344.65,5,16541940.97
20231225,26424950.25,5,16543582.04
20240110,25665599.20,5,16545223.27
20240111,25870507.50,5,16546864.66
20240112,25736983.34,5,16156204.18
20240115,25734975.79,5,16157806.98
20240116,25757168.26,5,16159409.94
20240117,25504589.15,4,17697431.49
20240118,25660803.13,4,17699187.19
20240119,25630708.28,4,17700943.06
20240122,25399040.43,4,17702699.11
20240123,25569552.23,4,17704455.33
20240124,25482128.90,4,17706211.72
20240125,25774642.06,4,17707968.29
20240126,25473752.35,4,17709725.03
20240129,25257113.59,4,17711481.95
20240130,24977318.04,4,17713239.04
20240131,24771943.74,4,17714996.31
20240201,24841936.08,4,17716753.75
20240202,24596674.16,4,17718511.36
20240205,24408935.78,2,20718053.42
20240206,24633529.76,2,20720108.78
20240207,24683575.85,2,20722164.35
20240208,24733684.82,2,20724220.12
20240219,24846440.85,2,20726276.09
20240220,24743175.04,5,14775569.76
20240221,24674345.67,5,14777035.59
20240222,24953350.51,5,14778501.57
20240223,24961743.76,5,14779967.69
20240226,25090967.93,5,14781433.95
20240227,25433959.43,5,14782900.37
20240228,24977922.64,5,14784366.92
20240229,25378339.04,5,14785833.63
20240301,25805180.77,5,14787300.47
20240304,25911384.89,5,14788767.47
20240305,25812333.48,5,14790234.61
20240306,25719145.13,5,14791701.89
20240307,25650728.23,5,14793169.32
20240308,25850058.34,5,14794636.90
20240311,25983734.66,5,14796104.62
20240312,26035363.01,5,14797572.49
20240313,25934474.89,5,14799040.50
20240314,25780376.02,5,14800508.66
20240315,25902434.96,5,14801976.97
20240318,26251173.74,5,14803445.42
20240319,26197975.42,5,14804914.01
20240327,25245862.60,5,15278257.31
20240328,25645915.63,5,15279773.01
20240329,25694043.22,5,15281288.87
20240401,25797664.62,5,15282804.87
20240402,25656379.36,5,15284321.02
20240403,25395212.09,5,15285837.32
20240408,25198056.62,5,15287353.77
20240409,25308796.09,5,15288870.37
20240410,25206313.32,5,15290387.13
20240411,25262596.59,5,15291904.03
20240412,25278976.19,5,15293421.08
20240415,25374199.79,5,15294938.29
20240416,25110916.51,5,15296455.64
20240417,25406201.92,5,15297973.15
20240418,25405829.68,5,15299490.81
20240419,25209167.86,5,15301008.61
20240422,25177261.47,5,15302526.57
20240423,25189927.43,5,15304044.68
20240424,25440529.34,5,15305562.94
20240425,25447596.97,5,15307081.34
20240426,25801719.04,5,15308599.90
20240429,26039069.29,5,15883615.79
20240430,25813284.10,5,15885191.54
20240506,26033356.94,5,15886767.45
20240507,25908428.74,5,15888343.52
20240508,25661829.33,5,15889919.75
20240509,25872988.29,5,15891496.13
20240510,25746984.83,5,15893072.66
20240513,25617787.09,5,15894649.36
20240514,25627605.18,5,15896226.21
20240515,25519724.36,5,15897803.21
20240516,25603550.17,5,15899380.38
20240517,25746854.48,5,15900957.70
20240520,25888272.68,5,15902535.17
20240521,25863033.47,5,15904112.81
20240522,25893448.68,5,15905690.59
20240523,25617742.45,5,15907268.54
20240524,25356291.26,5,15908846.64
20240527,25576894.08,5,15910424.90
20240528,25433549.50,5,15912003.32
20240529,25412126.23,5,15913581.89
20240530,25576913.33,5,15915160.62
20240531,25566915.87,5,15599310.59
20240603,25675787.13,5,15600858.14
20240604,25819899.85,5,15602405.84
20240605,25791793.55,5,15603953.70
20240606,25919362.34,5,15605501.71
20240607,25852035.79,5,15607049.88
20240611,26119519.39,5,15608598.19
20240612,26060547.15,5,15610146.67
20240613,25927997.63,5,15611695.29
20240614,25815507.57,5,15613244.07
20240617,25879039.20,5,15614793.00
20240618,25843695.49,5,15616342.09
20240619,25939439.10,5,15617891.33
20240620,25901347.67,5,15619440.72
20240621,25860257.18,5,15620990.27
20240624,25691207.08,5,15622539.97
20240625,25476560.13,5,15624089.83
20240626,25738057.99,5,15625639.84
20240627,25469509.02,5,15627190.00
20240628,25511936.46,5,15628740.32
20240701,25578454.23,5,15630290.79
20240702,25322360.31,5,15368170.38
20240703,25374123.14,5,15369695.00
20240704,25370805.14,5,15371219.77
20240705,25403731.30,5,15372744.69
20240708,25508867.48,5,15374269.76
20240709,25977216.61,5,15375794.99
20240710,26188559.50,5,15377320.36
20240711,26365264.19,5,15378845.89
20240712,26387861.25,5,15380371.57
20240715,26483101.77,5,15381897.40
20240716,26870892.58,5,15383423.38
20240717,26460178.02,5,15384949.52
20240718,26427344.46,5,15386475.80
20240719,26347619.72,5,15388002.24
20240722,26383895.55,5,15389528.83
20240723,25852912.48,5,15391055.56
20240724,25756203.83,5,15392582.46
20240725,25589317.19,5,15394109.50
20240726,25736862.05,5,15395636.69
20240729,25704399.30,5,15397164.04
20240730,25738099.98,5,15398691.53
20240731,25995464.22,5,16027858.94
20240801,26003138.19,5,16029449.00
20240802,25764750.78,5,16031039.23
20240805,25294584.08,5,16032629.61
20240806,25565793.68,5,16034220.15
20240807,25458526.38,5,16035810.84
20240808,25511731.22,5,16037401.70
20240809,25396190.14,5,16038992.71
20240812,25263295.79,5,16040583.88
20240813,25292933.09,5,16042175.21
20240814,25085658.30,5,16043766.69
20240815,25164269.94,5,16045358.34
20240816,25200406.70,5,16046950.14
20240819,25146526.71,5,16048542.10
20240820,25013563.50,5,16050134.21
20240821,24997178.48,5,16051726.49
20240822,24853448.19,5,16053318.92
20240823,24766895.26,5,16054911.51
20240826,24793223.99,5,16056504.26
20240827,24764709.84,5,16058097.17
20240828,24782994.06,5,16059690.24
20240829,24849572.43,5,14881967.15
20240830,25163142.86,5,14883443.53
20240902,25005991.76,5,14884920.06
20240903,25158385.04,5,14886396.74
20240904,25085526.80,5,14887873.57
20240905,25188803.01,5,14889350.54
20240906,24889550.36,5,14890827.66
20240909,24797286.00,5,14892304.92
20240910,24917266.88,5,14893782.33
20240911,25044425.76,5,14895259.89
20240912,24927741.90,5,14896737.59
20240913,24648637.95,5,14898215.45
20240918,24553850.88,5,14899693.44
20240919,24687783.25,5,14901171.59
20240920,24517570.13,5,14902649.88
20240923,24560231.61,5,14904128.32
20240924,25015730.21,5,14905606.90
20240925,25077890.77,5,14907085.63
20240926,25460231.17,5,14908564.51
20240927,26105298.42,5,14910043.53
20240930,27347651.03,5,14911522.70
20241008,28605647.74,5,18638042.46
20241009,28655756.89,5,18639891.47
20241010,28533977.14,5,18641740.67
20241011,28308806.76,5,18643590.05
20241014,28869650.22,5,18645439.61
20241015,28677360.70,5,18647289.36
20241016,28327313.64,5,18649139.28
20241017,28338186.84,5,18650989.40
20241018,29238696.34,5,18652839.69
20241021,29415259.08,5,18654690.17
20241022,29371175.05,5,18656540.84
20241023,29259914.47,5,18658391.69
20241024,29181706.35,5,18660242.72
20241025,29213907.66,5,18662093.93
20241028,29115391.67,5,18663945.33
20241029,29179864.42,5,18665796.91
20241030,29240210.38,5,18667648.68
20241031,29251957.82,5,18669500.63
20241101,29007261.38,5,18671352.76
20241104,29267629.62,5,18673205.08
20241105,29513422.90,5,18675057.58
20241106,29564291.58,5,19596686.29
20241107,29692137.56,5,19598630.41
20241108,29823567.44,5,19600574.72
20241111,30361060.57,5,19602519.22
20241112,30118095.00,5,19604463.91
20241113,30324903.33,5,19606408.80
20241114,29936809.45,5,19608353.88
20241115,29486542.86,5,19610299.15
20241118,28992519.64,5,19612244.62
20241119,29226980.38,5,19614190.28
20241120,29395816.70,5,19616136.13
20241121,29386724.00,5,19618082.18
20241122,28857195.30,5,19620028.41
20241125,28686466.20,5,19621974.85
20241126,28669071.70,5,19623921.47
20241127,28982409.53,5,19625868.29
20241128,28912087.12,5,19627815.30
20241129,29140961.91,5,19629762.50
20241202,29353231.91,5,19631709.90
20241203,29167753.93,5,19633657.49
20241204,28984848.77,5,19635605.27
20241205,29076065.85,0,29076065.85
20241206,29078950.38,0,29078950.38
20241209,29081835.19,0,29081835.19
20241210,29084720.30,0,29084720.30
20241211,29087605.68,0,29087605.68
20241212,29090491.36,0,29090491.36
20241213,29093377.32,0,29093377.32
20241216,29096263.57,0,29096263.57
20241217,29099150.10,0,29099150.10
20241218,29102036.92,0,29102036.92
20241219,29104924.03,0,29104924.03
20241220,29107811.42,0,29107811.42
20241223,29110699.10,0,29110699.10
20241224,29113587.07,0,29113587.07
20241225,29116475.32,0,29116475.32
20241226,29119363.86,0,29119363.86
20241227,29122252.69,0,29122252.69
20241230,29125141.80,0,29125141.80
20241231,29128031.20,0,29128031.20
20250102,29130920.88,0,29130920.88
20250103,29133810.86,0,29133810.86
20250106,29109991.69,4,21135907.46
20250107,29484900.80,4,21138004.28
20250108,29583481.16,4,21140101.30
20250109,29750005.57,4,21142198.54
20250110,29423095.40,4,21144295.98
20250113,29239039.16,4,21146393.63
20250114,29722963.88,4,21148491.48
20250115,29790985.63,4,21150589.55
20250116,29737528.14,4,21152687.82
20250117,30030730.27,4,21154786.30
20250120,30220646.64,4,21156884.99
20250121,30445084.93,4,21158983.89
20250122,30751498.04,4,21161082.99
20250123,30812471.92,4,21163182.31
20250124,31208285.17,4,21165281.83
20250127,31252449.50,4,21167381.56
20250205,30872516.74,4,21169481.50
20250206,31173022.26,4,21171581.64
20250207,31509613.72,4,21173682.00
20250210,31532301.17,4,21175782.56
20250211,31600132.72,4,21177883.34
20250212,31672578.29,5,21704973.01
20250213,31433248.04,5,21707126.28
20250214,31401398.08,5,21709279.77
20250217,31578476.99,5,21711433.46
20250218,31424356.50,5,21713587.38
20250219,31650496.21,5,21715741.50
20250220,31934251.08,5,21717895.84
20250221,32064644.53,5,21720050.40
20250224,32254625.10,5,21722205.16
20250225,32156113.93,5,21724360.14
20250226,32244805.37,5,21726515.34
20250227,31992543.67,5,21728670.75
20250228,31478161.61,5,21730826.37
20250303,31410866.76,5,21732982.20
20250304,31466058.07,5,21735138.25
20250305,31641447.08,5,21737294.52
20250311,31850869.77,5,21739450.99
20250312,31817545.94,5,21741607.69
20250327,31484069.62,5,21743764.59
20250328,31474306.49,5,21745921.71
20250331,31433979.28,5,21748079.04
20250401,31304948.46,3,25324385.29
20250402,31368110.94,3,25326897.63
20250403,31164371.79,3,25329410.22
20250407,30288386.56,2,26818401.22
20250408,30372121.00,2,26821061.78
20250409,30475213.67,2,26823722.60
20250410,30544025.09,2,26826383.68
20250411,30774769.19,2,26829045.03
20250414,30751028.40,2,26831706.64
20250415,30809541.41,2,26834368.52
20250416,30714995.76,2,26837030.66
20250417,30681209.78,2,26839693.06
20250418,30633108.44,2,26842355.73
20250421,30676176.45,2,26845018.66
20250422,30732248.81,2,26847681.86
20250423,30851533.85,2,26850345.32
20250424,30799572.26,2,26853009.04
20250425,30872863.30,2,26855673.03
20250428,30871994.12,2,26858337.28
20250429,30880353.70,2,26861001.80
20250430,30945732.99,2,26863666.58
20250506,31015181.08,2,27028138.96
20250507,30984031.53,2,27030820.33
20250508,30968377.70,2,27033501.95
20250509,30891805.30,2,27036183.85
20250512,30916236.42,2,27038866.01
20250513,30921735.35,2,27041548.44
20250514,30910081.89,2,27044231.13
20250515,30809310.83,2,27046914.09
20250516,30845443.02,2,27049597.32
20250519,30868715.04,2,27052280.81
20250520,30920779.49,2,27054964.57
20250521,30883175.22,2,27057648.59
20250522,30801971.93,2,27060332.88
20250523,30760459.05,2,27063017.44
20250526,30831129.42,2,27065702.26
20250527,30733230.18,2,27068387.35
20250528,30706520.21,2,27071072.71
20250529,30871433.15,2,27073758.33
20250530,30746804.08,2,27076444.22
20250603,30804040.72,2,27079130.37
20250604,30855576.35,2,27081816.79
20250605,30891945.82,3,24911382.65
20250606,30894320.89,3,24913854.01
20250609,30909078.43,3,24916325.63
20250610,30828614.82,3,24918797.48
20250611,30891895.42,3,24921269.59
20250612,30905383.15,3,24923741.94
20250613,30892243.40,3,24926214.53
20250616,31033737.15,3,24928687.37
20250617,31002300.14,3,24931160.45
20250618,31121899.54,3,24933633.78
20250619,31245784.84,3,24936107.36
20250620,31064138.98,3,24938581.18
20250623,30984216.74,3,24941055.24
20250624,31033644.79,3,24943529.55
20250625,31149283.09,3,24946004.11
20250626,31090445.22,3,24948478.91
20250627,31186792.86,3,24950953.96
20250630,31268056.55,3,24953429.25
20250701,31368142.63,3,24955904.79
20250702,31195183.12,3,24958380.57
20250703,31222337.60,3,24960856.60
20250704,31164690.02,3,25184126.85
20250707,31147282.79,3,25186625.27
20250708,31497516.15,3,25189123.94
20250709,31454259.00,3,25191622.87
20250710,31444210.58,3,25194122.03
20250711,31400742.14,3,25196621.45
20250714,31489098.21,3,25199121.12
20250715,31557531.86,3,25201621.03
20250716,31483656.84,3,25204121.19
20250717,31828084.32,3,25206621.60
20250718,31808754.74,3,25209122.26
20250721,31790034.05,3,25211623.16
20250722,31794554.59,3,25214124.31
20250723,31741051.72,3,25216625.71
20250724,32039410.16,3,25219127.36
20250725,32046736.81,3,25221629.26
20250728,32066033.56,3,25224131.41
20250818,34273951.96,3,25226633.80
20250819,34845154.10,3,25229136.44
20250820,34862959.81,3,25231639.33
20250821,34339044.41,3,25234142.47
20250822,34465272.43,5,24497667.15
20250825,35159424.00,5,24500097.47
20250826,35048344.39,5,24502528.04
20250827,34925911.12,5,24504958.85
20250828,35212359.25,5,24507389.89
20250829,35234045.44,5,24509821.18
20250901,35416634.03,5,24512252.71
20250902,34861591.88,5,24514684.48
20250903,34871313.96,5,24517116.49
20250904,34387580.79,5,24519548.75
20250905,34749716.83,5,24521981.24
20250908,34682044.68,5,24524413.98
20250909,34741671.17,5,24526846.96
20250910,34806448.60,5,24529280.18
20250911,35349856.15,5,24531713.64
20250912,35536819.86,5,24534147.34
20250915,35457653.49,5,24536581.28
20250916,35633739.78,5,24539015.47
20250917,35500335.07,5,24541449.89
20250918,35470765.60,5,24543884.56
20250919,35437537.23,5,24546319.47
20250922,35708956.80,5,25741351.52
20250923,35597161.13,5,25743905.23
20250924,35705109.48,5,25746459.19
20250925,35588752.47,5,25749013.40
20250926,35348175.49,5,25751567.86
20250929,35936963.21,5,25754122.58
20250930,36297133.04,5,25756677.55
20251009,36769680.13,5,25759232.78
20251010,36365435.91,5,25761788.26
20251013,36496164.82,5,25764343.99
20251014,36187639.46,5,25766899.98
20251015,36411870.46,5,25769456.22
20251016,36557714.25,5,25772012.71
20251017,36016236.02,5,25774569.46
20251020,35974069.10,5,25777126.46
20251021,36364120.28,5,25779683.72
20251022,36631932.74,5,25782241.22
20251023,36771647.55,5,25784798.99
20251024,37359767.76,5,25787357.00
20251027,37542760.31,5,25789915.27
20251028,37747149.58,5,25792473.79
20251029,37853832.17,5,27886226.89
20251030,37718127.68,5,27888993.38
20251031,37224676.39,5,27891760.14
20251103,37232438.06,5,27894527.18
20251104,37130643.61,5,27897294.50
20251105,37236618.83,5,27900062.09
20251106,37621031.96,5,27902829.95
20251107,37543189.51,5,27905598.09
20251110,37344083.73,5,27908366.50
20251111,37099126.66,5,27911135.19
20251112,37100518.09,5,27913904.15
20251113,37039130.23,5,27916673.39
20251114,36792368.66,5,27919442.90
20251117,36926820.60,5,27922212.68
20251118,36917807.95,5,27924982.74
20251119,36975890.57,5,27927753.08
20251120,36884383.88,5,27930523.69
20251121,36385095.26,5,27933294.57
20251124,36444120.84,5,27936065.73
20251125,36819851.13,5,27938837.17
20251126,37186517.09,5,27941608.88
20251127,37049881.97,5,27163331.94
20251128,37073158.39,5,27166026.71
20251201,37121028.34,5,27168721.75
20251202,37053620.85,5,27171417.06
20251203,37050478.66,5,27174112.64
20251204,37023585.19,5,27176808.48
20251205,37134556.83,5,27179504.60
20251208,37817059.72,5,27182200.98
20251209,38074568.39,5,27184897.62
20251210,38283791.83,5,27187594.54
20251211,38116772.05,5,27190291.72
20251212,38338769.59,5,27192989.17
20251215,37814183.42,5,27195686.89
20251216,37417986.62,5,27198384.87
20251217,38112849.49,5,27201083.12
20251218,38190529.56,5,27203781.64
20260105,38588797.84,5,27206480.43
20260106,38650891.17,5,27209179.49
20260107,38908513.78,5,27211878.81
20260108,38547196.39,5,27214578.40
20260109,38450215.45,5,27217278.26
20260112,38462899.15,5,28495293.86
20260113,38200767.19,5,28498120.78
20260114,38313266.89,5,28500947.97
20260115,38632821.85,5,28503775.45
20260116,38802771.79,5,28506603.20
20260119,38733897.17,5,28509431.24
20260120,38724379.60,5,28512259.55
20260121,38795601.38,5,28515088.15
20260122,38900710.20,5,28517917.03
20260123,38971030.02,5,28520746.19
20260126,38668012.53,5,28523575.63
20260127,38972024.86,5,28526405.35
20260128,39248119.30,5,28529235.35
20260129,38838387.55,5,28532065.63
20260206,38643881.47,5,28534896.19
20260209,38894816.75,5,28537727.03
20260210,38907243.42,5,28540558.16
20260211,38928562.23,5,28543389.56
20260212,39449667.99,5,28546221.25
20260213,39468114.00,5,28549053.21
20260224,39519737.11,5,28551885.46
20260225,40069330.80,5,29336775.82
20260226,40238523.04,5,29339686.21
20260227,39971229.34,5,29342596.90
20260302,40035498.87,5,29345507.87
20260303,39714855.04,5,29348419.13
20260304,39563735.91,5,29351330.68
20260305,39782411.49,5,29354242.52
20260306,39721957.84,5,29357154.65
20260309,39589473.44,5,29360067.06
20260310,39795778.39,5,29362979.77
20260311,39709617.81,5,29365892.76
20260312,39572650.05,5,29368806.04
20260313,39562814.52,5,29371719.62
20260316,39793407.07,5,29374633.48
20260317,39450302.71,5,29377547.63
20260318,39797139.73,5,29380462.07
20260319,39742832.13,5,29383376.79
20260320,39843011.75,5,29386291.81
20260323,39380375.18,4,31556693.04
20260324,39483501.44,4,31559823.66
20260325,39570299.86,4,31562954.60
20260326,39334191.00,3,33353627.83
20260327,39393805.66,3,33356936.72
20260330,39435079.59,3,33360245.94
20260331,39216183.98,3,33363555.49
20260401,39428625.04,3,33366865.36
20260402,39268738.82,3,33370175.57
20260403,39230076.53,3,33373486.10
20260407,39354204.31,3,33376796.96
20260408,39731007.39,3,33380108.15
20260409,39759218.28,3,33383419.67
20260410,39803366.87,3,33386731.52
20260413,39718998.67,3,33390043.70
20260414,39903527.84,3,33393356.20
20260415,39733610.38,3,33396669.03
20260416,39885402.37,3,33399982.19
20260417,39850050.93,3,33403295.68
20260420,39838181.31,3,33406609.50
20260421,39778879.18,3,33409923.65
20260422,39996426.04,3,33413238.13
20260423,40034258.04,3,33416552.93
20260424,40023853.45,3,33419868.07
20260427,40472164.74,4,31998799.28
20260428,40184138.46,4,32001973.76
20260429,40609064.85,4,32005148.56
20260430,40650625.54,4,32008323.67
20260506,40716863.05,4,32011499.10
20260507,41072666.01,4,32014674.84
20260508,41171026.28,4,32017850.90
20260511,41606846.92,4,32021027.28
20260512,41782070.56,4,32024203.97
20260513,42048901.74,4,32027380.97
20260514,41853745.82,4,32030558.29
20260515,41939482.07,4,32033735.93
20260518,41804608.83,4,32036913.88
20260519,41861628.33,4,32040092.14
20260520,41924014.39,4,32043270.72
20260521,41410984.28,4,32046449.62
20260522,41860847.40,4,32049628.83
20260525,42161892.80,4,32052808.36
20260526,41989019.51,4,32055988.20
20260527,41860776.76,4,32059168.36
20260528,42205572.22,4,32062348.83
20260529,41778778.20,5,31811172.91
20260601,41433528.52,5,31814328.78
20260602,41835741.45,5,31817484.97
20260603,42095144.00,5,31820641.46
20260604,41957385.01,5,31823798.27
20260605,41550731.35,5,31826955.40
20260608,41380095.10,5,31830112.83
20260609,41919393.93,5,31833270.58
20260610,41896995.33,5,31836428.64
20260611,41943419.16,5,31839587.02
20260612,42027421.72,5,31842745.71
20260615,42704469.71,5,31845904.71
20260616,43045321.96,5,31849064.03
20260617,43530356.76,5,31852223.66
20260618,43966217.43,5,31855383.60
20260622,44438429.45,5,31858543.86
20260623,43911305.97,4,33442697.71
20260624,44446968.35,4,33446015.43
20260625,44653115.14,4,33449333.49
20260626,44148590.00,4,33452651.88
20260629,43907491.98,4,33455970.59
20260630,44078800.82,5,34111195.54
20260701,44164395.25,5,34114579.59
20260702,43712215.62,5,34117963.97
20260703,43669885.62,5,34121348.69
20260706,43743847.61,5,34124733.74
20260707,43497231.04,4,35769704.64
20260708,43544998.53,4,35773253.22
20260709,44041845.03,4,35776802.15
20260710,43848866.92,4,35780351.44
20260713,43482008.94,4,35783901.08
20260714,43751573.78,4,35787451.07
20260715,43536575.68,4,35791001.41
20260716,43475705.69,4,35794552.10
20260717,43120900.28,2,38956931.12
20260720,43250452.80,2,38960795.90
20260721,43326676.47,2,38964661.06
20260722,43485567.08,2,38968526.60
20260723,43575193.90,0,38972392.52
